rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category,next_rental
531883,388993,mobile,ended,110.0,,,Late: 1-2 hours,False
531942,334859,mobile,ended,-130.0,,,Early,False
532719,382771,mobile,ended,56.0,,,Late: 30-60 mins,False
533216,324821,connect,ended,-37.0,,,Early,False
565884,411804,mobile,ended,53.0,,,Late: 30-60 mins,False
504970,171524,mobile,ended,263.0,,,Late: > 2 hours,False
507043,313071,mobile,ended,2.0,,,Late: 0-15 mins,False
508109,328900,connect,ended,-151.0,,,Early,False
511817,397395,mobile,ended,347.0,,,Late: > 2 hours,False
512123,399863,mobile,ended,3.0,,,Late: 0-15 mins,False
512276,251815,connect,ended,-135.0,,,Early,False
514702,390350,mobile,ended,213.0,,,Late: > 2 hours,False
516456,393549,mobile,ended,-49.0,,,Early,False
517435,288953,mobile,ended,-113.0,,,Early,False
517515,385629,connect,ended,33.0,,,Late: 30-60 mins,False
517948,396326,mobile,ended,-24.0,,,Early,False
519179,390608,connect,ended,-9.0,,,Early,False
519484,227691,mobile,ended,396.0,,,Late: > 2 hours,False
520852,386221,connect,ended,-91.0,,,Early,False
520877,369200,connect,ended,-13.0,,,Early,False
521894,405541,mobile,ended,9.0,,,Late: 0-15 mins,False
521969,354493,mobile,ended,-54.0,518353.0,210.0,Early,True
522582,364236,mobile,ended,74.0,,,Late: 1-2 hours,False
523804,398564,mobile,ended,171.0,,,Late: > 2 hours,False
524888,380318,mobile,ended,4.0,,,Late: 0-15 mins,False
524989,381869,mobile,ended,48.0,,,Late: 30-60 mins,False
525106,385721,connect,ended,-439.0,,,Early,False
525122,288043,mobile,ended,50.0,,,Late: 30-60 mins,False
525179,370765,mobile,ended,-14.0,,,Early,False
525532,369845,mobile,ended,-29.0,,,Early,False
525979,286751,connect,ended,-64.0,,,Early,False
526456,258737,mobile,ended,-131.0,,,Early,False
526620,317770,connect,ended,-6.0,,,Early,False
526857,335591,mobile,ended,142.0,,,Late: > 2 hours,False
527822,343593,mobile,ended,98.0,,,Late: 1-2 hours,False
528753,401604,mobile,ended,68.0,,,Late: 1-2 hours,False
529274,406948,mobile,ended,-45.0,,,Early,False
529420,369493,mobile,ended,121.0,,,Late: > 2 hours,False
530088,400932,mobile,ended,116.0,,,Late: 1-2 hours,False
530747,239754,mobile,ended,4.0,,,Late: 0-15 mins,False
530978,377847,mobile,ended,21.0,,,Late: 15-30 mins,False
531407,388231,mobile,ended,-1.0,,,Early,False
531952,338940,mobile,ended,320.0,542671.0,0.0,Late: > 2 hours,True
532091,402553,mobile,ended,46.0,,,Late: 30-60 mins,False
532105,372716,mobile,ended,-4.0,,,Early,False
532118,378239,mobile,ended,-3.0,,,Early,False
532790,379984,mobile,ended,-9.0,,,Early,False
532798,404571,mobile,ended,45.0,,,Late: 30-60 mins,False
532834,391650,mobile,ended,-56.0,,,Early,False
532985,229411,mobile,ended,15.0,,,Late: 15-30 mins,False
533009,407371,mobile,ended,1052.0,,,Late: > 2 hours,False
533340,384657,connect,ended,-163.0,,,Early,False
533729,326968,mobile,ended,6.0,,,Late: 0-15 mins,False
533897,403794,mobile,ended,1540.0,,,Late: > 2 hours,False
533904,228703,connect,ended,-21.0,519407.0,330.0,Early,True
534446,342924,mobile,ended,13.0,,,Late: 0-15 mins,False
535356,398105,mobile,ended,80.0,,,Late: 1-2 hours,False
535449,341076,mobile,ended,55.0,,,Late: 30-60 mins,False
535527,267908,mobile,ended,702.0,,,Late: > 2 hours,False
535662,276276,mobile,ended,3.0,,,Late: 0-15 mins,False
535690,313432,mobile,ended,84.0,539109.0,60.0,Late: 1-2 hours,True
535741,376791,connect,ended,-191.0,,,Early,False
535744,401436,mobile,ended,8.0,,,Late: 0-15 mins,False
535914,265239,connect,ended,44.0,538830.0,120.0,Late: 30-60 mins,True
535944,366981,connect,ended,36.0,,,Late: 30-60 mins,False
535971,334223,mobile,ended,28.0,,,Late: 15-30 mins,False
535981,368432,mobile,ended,2.0,,,Late: 0-15 mins,False
536013,355842,connect,ended,-24.0,,,Early,False
536236,392147,mobile,ended,3.0,,,Late: 0-15 mins,False
536290,407714,mobile,ended,7.0,,,Late: 0-15 mins,False
536304,298388,mobile,ended,-10.0,,,Early,False
536538,298516,connect,ended,26.0,,,Late: 15-30 mins,False
536554,382640,mobile,ended,-65.0,,,Early,False
536582,362229,mobile,ended,29.0,,,Late: 15-30 mins,False
536610,328866,mobile,ended,-58.0,549011.0,0.0,Early,True
536755,310810,mobile,ended,135.0,,,Late: > 2 hours,False
536820,404562,mobile,ended,485.0,,,Late: > 2 hours,False
536922,230527,mobile,ended,152.0,,,Late: > 2 hours,False
537135,359485,connect,ended,-42.0,,,Early,False
537244,403153,mobile,ended,-17.0,,,Early,False
537363,369536,mobile,ended,-180.0,,,Early,False
537384,383804,connect,ended,-50.0,,,Early,False
537454,193354,mobile,ended,36.0,,,Late: 30-60 mins,False
537518,350149,mobile,ended,267.0,538529.0,60.0,Late: > 2 hours,True
537612,355549,mobile,ended,36.0,,,Late: 30-60 mins,False
537676,334190,connect,ended,39.0,,,Late: 30-60 mins,False
552917,372293,mobile,ended,17.0,,,Late: 15-30 mins,False
552937,410354,mobile,ended,-34.0,,,Early,False
552949,352528,connect,ended,-119.0,546489.0,270.0,Early,True
553061,285241,mobile,ended,10.0,,,Late: 0-15 mins,False
553064,392214,mobile,ended,308.0,,,Late: > 2 hours,False
553151,401387,mobile,ended,-1.0,,,Early,False
553272,395633,mobile,ended,1594.0,,,Late: > 2 hours,False
553294,394380,mobile,ended,-113.0,540105.0,720.0,Early,True
553325,368840,mobile,ended,111.0,,,Late: 1-2 hours,False
553326,403706,mobile,ended,-61.0,,,Early,False
553329,398243,mobile,ended,32.0,,,Late: 30-60 mins,False
553503,284799,connect,ended,40.0,,,Late: 30-60 mins,False
553661,370656,mobile,ended,171.0,,,Late: > 2 hours,False
553756,376892,mobile,ended,248.0,,,Late: > 2 hours,False
553842,348526,connect,ended,27.0,,,Late: 15-30 mins,False
553901,392147,mobile,ended,9.0,,,Late: 0-15 mins,False
554062,394024,mobile,ended,-48.0,562173.0,0.0,Early,True
554112,412285,mobile,ended,35.0,,,Late: 30-60 mins,False
554124,392847,connect,ended,-9.0,,,Early,False
554229,372002,mobile,ended,2332.0,,,Late: > 2 hours,False
554280,401475,connect,ended,39.0,553682.0,450.0,Late: 30-60 mins,True
554282,388568,mobile,ended,27.0,,,Late: 15-30 mins,False
554589,340201,mobile,ended,149.0,,,Late: > 2 hours,False
554619,412760,mobile,ended,71.0,,,Late: 1-2 hours,False
554656,396326,mobile,ended,-12.0,,,Early,False
541597,409206,mobile,ended,-141.0,,,Early,False
541645,312716,mobile,ended,39.0,,,Late: 30-60 mins,False
541917,298827,mobile,ended,-32.0,,,Early,False
541998,262344,connect,ended,-147.0,,,Early,False
542003,407084,mobile,ended,306.0,,,Late: > 2 hours,False
542042,196898,mobile,ended,5.0,,,Late: 0-15 mins,False
542315,352076,mobile,ended,-1.0,,,Early,False
542338,333794,mobile,ended,55.0,,,Late: 30-60 mins,False
542448,256877,mobile,ended,-100.0,,,Early,False
542462,399161,mobile,ended,-123.0,,,Early,False
542523,353781,mobile,ended,6.0,,,Late: 0-15 mins,False
542645,209377,mobile,ended,10.0,,,Late: 0-15 mins,False
542695,366071,mobile,ended,33.0,,,Late: 30-60 mins,False
542696,336433,mobile,ended,19.0,,,Late: 15-30 mins,False
542783,410323,mobile,ended,-37.0,,,Early,False
542802,282159,mobile,ended,-29.0,,,Early,False
542804,342595,mobile,ended,-37.0,,,Early,False
542823,383126,mobile,ended,-8.0,,,Early,False
542925,368367,mobile,ended,2338.0,,,Late: > 2 hours,False
542971,314456,connect,ended,-26.0,533380.0,690.0,Early,True
542986,379894,mobile,ended,-49.0,,,Early,False
543034,381304,mobile,ended,371.0,,,Late: > 2 hours,False
543059,281116,mobile,ended,76.0,,,Late: 1-2 hours,False
543198,166872,mobile,ended,-17.0,,,Early,False
543212,290140,connect,ended,-24.0,,,Early,False
543255,408300,mobile,ended,1127.0,,,Late: > 2 hours,False
543268,406076,mobile,ended,-25.0,,,Early,False
543277,265239,connect,ended,-63.0,535914.0,360.0,Early,True
543283,314897,mobile,ended,-56.0,540735.0,720.0,Early,True
543337,334118,mobile,ended,-72.0,,,Early,False
543352,339855,mobile,ended,-21.0,,,Early,False
543491,348840,mobile,ended,93.0,,,Late: 1-2 hours,False
543542,359699,mobile,ended,14.0,,,Late: 0-15 mins,False
543582,347660,connect,ended,-712.0,539424.0,420.0,Early,True
543600,374349,mobile,ended,-53.0,,,Early,False
543621,257291,mobile,ended,75.0,,,Late: 1-2 hours,False
543677,320243,mobile,ended,-3.0,,,Early,False
543694,375355,mobile,ended,-115.0,,,Early,False
543728,370265,mobile,ended,19.0,,,Late: 15-30 mins,False
543773,339818,mobile,ended,-27.0,,,Early,False
543900,386271,mobile,ended,16.0,,,Late: 15-30 mins,False
543979,387976,mobile,ended,7.0,,,Late: 0-15 mins,False
544040,316806,mobile,ended,1399.0,,,Late: > 2 hours,False
544085,373726,mobile,ended,37.0,,,Late: 30-60 mins,False
544088,404130,connect,ended,26.0,,,Late: 15-30 mins,False
544326,348294,connect,ended,-62.0,,,Early,False
544391,392479,mobile,ended,18.0,,,Late: 15-30 mins,False
544819,401470,mobile,ended,39.0,543823.0,570.0,Late: 30-60 mins,True
544878,351258,mobile,ended,29.0,,,Late: 15-30 mins,False
544934,352955,mobile,ended,20.0,,,Late: 15-30 mins,False
544939,403749,mobile,ended,-17.0,,,Early,False
545000,402566,mobile,ended,-52.0,,,Early,False
545022,363918,mobile,ended,489.0,545032.0,60.0,Late: > 2 hours,True
545060,405938,mobile,ended,4.0,,,Late: 0-15 mins,False
554838,404602,mobile,ended,668.0,,,Late: > 2 hours,False
554842,383485,mobile,ended,21.0,,,Late: 15-30 mins,False
554846,403240,connect,ended,-39.0,,,Early,False
554904,386035,mobile,ended,32.0,,,Late: 30-60 mins,False
554942,382444,mobile,ended,-11.0,563834.0,240.0,Early,True
554980,381481,mobile,ended,-11.0,,,Early,False
555207,228695,mobile,ended,43.0,,,Late: 30-60 mins,False
555222,374347,mobile,ended,198.0,,,Late: > 2 hours,False
555268,376876,mobile,ended,-40.0,,,Early,False
555356,406475,mobile,ended,-36.0,,,Early,False
555494,380480,connect,ended,193.0,,,Late: > 2 hours,False
555503,346305,mobile,ended,-17.0,537219.0,180.0,Early,True
555524,306723,mobile,ended,11.0,,,Late: 0-15 mins,False
555596,346952,mobile,ended,-51.0,,,Early,False
555678,378510,mobile,ended,-6.0,,,Early,False
555905,364925,mobile,ended,-4.0,,,Early,False
555926,292910,mobile,ended,36.0,,,Late: 30-60 mins,False
555957,379392,mobile,ended,618.0,,,Late: > 2 hours,False
556249,402528,connect,ended,-24.0,,,Early,False
556276,386986,mobile,ended,-86.0,,,Early,False
556282,305819,mobile,ended,186.0,,,Late: > 2 hours,False
556300,208739,mobile,ended,105.0,,,Late: 1-2 hours,False
556401,339138,connect,ended,62.0,565263.0,0.0,Late: 1-2 hours,True
556614,301750,mobile,ended,92.0,,,Late: 1-2 hours,False
556752,361455,mobile,ended,64.0,,,Late: 1-2 hours,False
556794,371159,connect,ended,-116.0,,,Early,False
556950,284977,mobile,ended,147.0,,,Late: > 2 hours,False
556979,201627,mobile,ended,19.0,,,Late: 15-30 mins,False
557023,302561,connect,ended,-25.0,558162.0,60.0,Early,True
557046,336798,mobile,ended,275.0,,,Late: > 2 hours,False
557098,403710,connect,ended,214.0,,,Late: > 2 hours,False
557312,353251,mobile,ended,-2.0,,,Early,False
557474,409206,mobile,ended,-246.0,,,Early,False
557528,404571,mobile,ended,4.0,,,Late: 0-15 mins,False
557671,414201,mobile,ended,-54.0,,,Early,False
557966,407465,connect,ended,47.0,,,Late: 30-60 mins,False
558116,380813,mobile,ended,81.0,,,Late: 1-2 hours,False
558220,356673,mobile,ended,-7.0,,,Early,False
558239,190291,connect,ended,64.0,,,Late: 1-2 hours,False
558370,410687,mobile,ended,2.0,,,Late: 0-15 mins,False
558391,369047,mobile,ended,2.0,,,Late: 0-15 mins,False
558403,380407,mobile,ended,4.0,547147.0,0.0,Late: 0-15 mins,True
558615,358801,mobile,ended,108.0,,,Late: 1-2 hours,False
558644,321725,mobile,ended,-142.0,,,Early,False
558761,383997,mobile,ended,-1.0,,,Early,False
558893,402940,mobile,ended,-740.0,,,Early,False
559033,408814,mobile,ended,-105.0,,,Early,False
559115,369190,mobile,ended,-260.0,,,Early,False
559117,406488,connect,ended,-29.0,,,Early,False
559177,381029,mobile,ended,156.0,,,Late: > 2 hours,False
559211,379009,mobile,ended,-29.0,,,Early,False
559271,354494,mobile,ended,-785.0,,,Early,False
559365,162571,connect,ended,3.0,,,Late: 0-15 mins,False
559412,394801,mobile,ended,-28.0,,,Early,False
559450,366199,connect,ended,-24.0,547522.0,120.0,Early,True
559523,374809,connect,ended,-31.0,,,Early,False
559581,413924,mobile,ended,56.0,,,Late: 30-60 mins,False
559635,366649,mobile,ended,-59.0,,,Early,False
559716,407095,mobile,ended,-7.0,,,Early,False
559738,364692,mobile,ended,107.0,,,Late: 1-2 hours,False
559787,388559,mobile,ended,-109.0,,,Early,False
559794,395056,mobile,ended,10.0,,,Late: 0-15 mins,False
559845,355900,connect,ended,176.0,,,Late: > 2 hours,False
559963,331900,mobile,ended,66.0,559063.0,30.0,Late: 1-2 hours,True
560029,344690,mobile,ended,5.0,,,Late: 0-15 mins,False
560073,339174,mobile,ended,333.0,,,Late: > 2 hours,False
560084,380001,mobile,ended,-13.0,,,Early,False
560132,369493,mobile,ended,9.0,,,Late: 0-15 mins,False
560252,414057,mobile,ended,45.0,,,Late: 30-60 mins,False
560335,407636,connect,ended,-159.0,,,Early,False
560409,319328,mobile,ended,-191.0,,,Early,False
560438,312701,mobile,ended,362.0,,,Late: > 2 hours,False
560479,384567,connect,ended,32.0,559510.0,90.0,Late: 30-60 mins,True
560548,351024,mobile,ended,6.0,508535.0,90.0,Late: 0-15 mins,True
560842,378510,mobile,ended,-296.0,,,Early,False
560934,228309,mobile,ended,-33.0,,,Early,False
561136,228703,connect,ended,102.0,,,Late: 1-2 hours,False
561184,352466,mobile,ended,20.0,,,Late: 15-30 mins,False
561293,353433,mobile,ended,-24.0,,,Early,False
561296,402870,mobile,ended,117.0,,,Late: 1-2 hours,False
561378,382236,mobile,ended,-2.0,,,Early,False
561469,245767,mobile,ended,63.0,,,Late: 1-2 hours,False
561566,408445,mobile,ended,-192.0,,,Early,False
561744,413333,mobile,ended,-3.0,564275.0,600.0,Early,True
561757,286429,mobile,ended,15.0,,,Late: 15-30 mins,False
561778,358480,mobile,ended,70.0,,,Late: 1-2 hours,False
561938,378754,connect,ended,25.0,,,Late: 15-30 mins,False
562338,390039,mobile,ended,32.0,,,Late: 30-60 mins,False
562406,300505,connect,ended,-29.0,,,Early,False
562412,250644,mobile,ended,-7.0,,,Early,False
569053,393982,mobile,ended,129.0,563562.0,630.0,Late: > 2 hours,True
569058,404602,mobile,ended,143.0,,,Late: > 2 hours,False
569201,409055,mobile,ended,22.0,,,Late: 15-30 mins,False
569211,348551,mobile,ended,115.0,558223.0,330.0,Late: 1-2 hours,True
569313,367919,connect,ended,384.0,545720.0,0.0,Late: > 2 hours,True
569563,284459,connect,ended,20.0,,,Late: 15-30 mins,False
569743,405897,mobile,ended,7.0,,,Late: 0-15 mins,False
569869,370524,connect,ended,-14.0,,,Early,False
570517,344254,connect,ended,-126.0,,,Early,False
570922,365926,connect,ended,-47.0,573294.0,510.0,Early,True
571039,343609,connect,ended,-299.0,,,Early,False
571364,405856,mobile,ended,-352.0,,,Early,False
571380,317683,mobile,ended,-59.0,,,Early,False
571578,378754,connect,ended,88.0,,,Late: 1-2 hours,False
571688,334118,mobile,ended,92.0,,,Late: 1-2 hours,False
571864,371387,mobile,ended,-232.0,,,Early,False
572012,409750,mobile,ended,-36.0,,,Early,False
572140,316449,mobile,ended,27.0,,,Late: 15-30 mins,False
572173,376311,connect,ended,-715.0,,,Early,False
572521,347208,connect,ended,-875.0,571139.0,180.0,Early,True
572756,341082,mobile,ended,68.0,,,Late: 1-2 hours,False
572859,404128,connect,ended,725.0,571634.0,180.0,Late: > 2 hours,True
574113,324940,mobile,ended,-47.0,,,Early,False
574288,385721,connect,ended,212.0,,,Late: > 2 hours,False
506041,370585,connect,ended,-86.0,,,Early,False
506161,369881,connect,ended,6.0,549345.0,30.0,Late: 0-15 mins,True
507747,373237,mobile,ended,-72.0,,,Early,False
509135,400517,mobile,ended,-37.0,,,Early,False
510607,349751,mobile,ended,-113.0,,,Early,False
510693,290362,mobile,ended,-148.0,,,Early,False
512983,314697,mobile,ended,153.0,,,Late: > 2 hours,False
513198,334187,mobile,ended,49.0,,,Late: 30-60 mins,False
513705,400834,mobile,ended,-116.0,,,Early,False
513714,367346,mobile,ended,2.0,,,Late: 0-15 mins,False
513865,340304,mobile,ended,7.0,,,Late: 0-15 mins,False
513950,390656,connect,ended,-2.0,,,Early,False
514954,379174,mobile,ended,16.0,,,Late: 15-30 mins,False
515642,314697,mobile,ended,-39.0,,,Early,False
516737,288953,mobile,ended,-868.0,517435.0,30.0,Early,True
517230,374809,connect,ended,-13.0,,,Early,False
521258,371933,mobile,ended,-197.0,555541.0,180.0,Early,True
521459,311841,mobile,ended,116.0,,,Late: 1-2 hours,False
521949,383752,mobile,ended,3.0,,,Late: 0-15 mins,False
522641,336752,mobile,ended,-10.0,,,Early,False
522913,324197,mobile,ended,3.0,,,Late: 0-15 mins,False
523230,367164,mobile,ended,83.0,,,Late: 1-2 hours,False
523328,390927,connect,ended,-133.0,,,Early,False
523885,331337,connect,ended,113.0,,,Late: 1-2 hours,False
524518,304515,mobile,ended,-135.0,,,Early,False
525333,224872,mobile,ended,442.0,,,Late: > 2 hours,False
525935,358454,mobile,ended,1051.0,,,Late: > 2 hours,False
526011,403552,mobile,ended,-68.0,,,Early,False
526466,295102,mobile,ended,-142.0,,,Early,False
526536,384479,mobile,ended,-17.0,538761.0,690.0,Early,True
526689,354556,mobile,ended,-2847.0,,,Early,False
526934,406609,mobile,ended,-125.0,,,Early,False
526937,375047,connect,ended,102.0,,,Late: 1-2 hours,False
527238,355111,mobile,ended,-41.0,,,Early,False
527503,380847,mobile,ended,112.0,,,Late: 1-2 hours,False
527783,380909,mobile,ended,-42.0,,,Early,False
527786,397470,mobile,ended,-13.0,,,Early,False
528165,377729,mobile,ended,-5.0,,,Early,False
528253,219550,connect,ended,-6.0,,,Early,False
528521,223897,mobile,ended,36.0,,,Late: 30-60 mins,False
528777,400508,mobile,ended,839.0,,,Late: > 2 hours,False
528920,392805,mobile,ended,83.0,,,Late: 1-2 hours,False
529817,264513,mobile,ended,62.0,,,Late: 1-2 hours,False
529986,323562,mobile,ended,-25.0,,,Early,False
530235,397695,mobile,ended,1.0,,,Late: 0-15 mins,False
530493,405611,mobile,ended,-297.0,,,Early,False
530556,366179,mobile,ended,-1.0,,,Early,False
531141,404436,mobile,ended,0.0,,,Late: 0-15 mins,False
531495,285493,mobile,ended,11.0,,,Late: 0-15 mins,False
532128,370171,mobile,ended,-23.0,,,Early,False
532724,407411,mobile,ended,16.0,,,Late: 15-30 mins,False
533007,318291,mobile,ended,49.0,,,Late: 30-60 mins,False
533317,381029,mobile,ended,1.0,539720.0,90.0,Late: 0-15 mins,True
533355,340238,mobile,ended,-57.0,,,Early,False
533987,382874,mobile,ended,-7.0,,,Early,False
534163,383225,mobile,ended,-4.0,,,Early,False
534253,308920,mobile,ended,-44.0,,,Early,False
534700,381504,mobile,ended,20.0,,,Late: 15-30 mins,False
535113,396202,mobile,ended,12.0,,,Late: 0-15 mins,False
562485,341840,mobile,ended,41.0,,,Late: 30-60 mins,False
562536,411850,mobile,ended,-15.0,,,Early,False
562717,402083,connect,ended,493.0,561928.0,360.0,Late: > 2 hours,True
562780,245738,mobile,ended,-23.0,,,Early,False
562793,403212,mobile,ended,-133.0,,,Early,False
563100,415234,mobile,ended,556.0,,,Late: > 2 hours,False
547901,396755,mobile,ended,1.0,,,Late: 0-15 mins,False
547923,382236,mobile,ended,-14.0,,,Early,False
547932,340064,mobile,ended,-36.0,,,Early,False
547958,305179,mobile,ended,-16.0,,,Early,False
548050,300505,connect,ended,-538.0,541486.0,0.0,Early,True
548183,383720,connect,ended,-153.0,,,Early,False
548253,200122,mobile,ended,12.0,,,Late: 0-15 mins,False
548328,383462,connect,ended,-63.0,,,Early,False
548388,297511,mobile,ended,160.0,546459.0,420.0,Late: > 2 hours,True
548393,266261,mobile,ended,530.0,,,Late: > 2 hours,False
548410,343695,mobile,ended,-52.0,,,Early,False
548480,399992,mobile,ended,35.0,,,Late: 30-60 mins,False
548593,394320,mobile,ended,-22.0,,,Early,False
548718,399575,connect,ended,73.0,558387.0,630.0,Late: 1-2 hours,True
548751,399464,mobile,ended,-14.0,,,Early,False
548756,375539,mobile,ended,976.0,,,Late: > 2 hours,False
548832,245197,mobile,ended,101.0,,,Late: 1-2 hours,False
548847,411803,mobile,ended,-36.0,,,Early,False
548871,373677,mobile,ended,38.0,,,Late: 30-60 mins,False
